sno,cleaned_tweet,is_hate_speech,image_path
1731,faux noise pundits dont like duck molester proslavery racist homophobic teabagger darling phil robertson either httptcoxxehphwwwr,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1731.png
1732,joining army gets bitches army go,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1732.png
1733,rt joebudden u famous niggas ruined game jacking price pussy michael paul budden,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1733.png
1734,rt twitchyteam low turnout reported charlie crist filed emergency motion extend voting hours broward co httptco,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1734.png
1735,switcharoo yo hoe,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1735.png
1736,crackerjhak youre fag,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1736.png
1737,rt mskeekees throw like pizza get stirring pussy like feature tndyy pamiibabesh,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1737.png
1738,rt kingcuh ouuua ita siana alu polosi ho nifo namu tae,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1738.png
1739,rt hgshit mfs still spot yrs ago beefing nighas sleeping hoes eating restau,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1739.png
1740,rt cbazzthagreat wanna know bitch hygiene par wipe behind bitch ear put nose flinchyou got ya,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1740.png
1741,rt stevstiffler doesnt kill makes bitch,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1741.png
1742,throwing fire crackers cars shit funny fuck,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1742.png
1743,rt allknowa know bitch named natalie,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1743.png
1744,rt stevestfler hoes favorite line dont judge dont know yeah lot dick,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1744.png
1745,way consistent niggas im drop trash get appreciated,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1745.png
1746,people historically called white trash called reason theyre white trash truth hurts,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1746.png
1747,main bitch httptcouuecuabqv,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1747.png
1748,ntsteven ily im work bitch even battle ready blades,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1748.png
1749,rt mikediggem hate bitches say aint cute lol say trynna cute,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1749.png
1750,know kinda seem like nasty bitch,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1750.png
1751,jmellor fag,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1751.png
1752,complains suburban white girls suburban white girl youre bitch ok u literally proved point,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1752.png
1753,man fuck bitch ass niggas yall doin,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1753.png
1754,militarytimes thats happens pussies presidents generals fight war,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1754.png
1755,bitch nigga still gona bitch nigga,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1755.png
1756,youre niggers,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1756.png
1757,lmaoooo deep rt haneema girl curved every nigga tried holla nobody said fuck bitchwhiteprivilege,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1757.png
1758,jonnvercetti true im opinion hoe someone goes sleeps everybody,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1758.png
1759,tommorehart cjcisalive joshuatylr bcs titles mil revenue great redneck conference ohio,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1759.png
1760,beyondtomcat youd like wouldnt fag,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1760.png
1761,rt rwzr many faithful girls single many hoes taken,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1761.png
1762,missarahd basedpapi tranny,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1762.png
1763,bitches good lmao,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1763.png
1764,im organizing cease fire bald headed bitches weave,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1764.png
1765,still confused king ordered two tranny hookers party last night,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1765.png
1766,fixupmayte therealyoungzel divamonroeuhoe im destroying bitch dawg,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1766.png
1767,bitch,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1767.png
1768,rt kingl nigga fuck u bitch ass nigga dat aint sneak dissn u bitch made shit starter rt ceefourdaartist kingl sneak dis,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1768.png
1769,god youre faggot dont think superman best superhero,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1769.png
1770,guccisaybur u say ur mermaid obviously means ur pussy fishy,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1770.png
1771,julialeungg hoes hoe thangsmayciebelmore,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1771.png
1772,imagine white people said honkey instead nigga lol,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1772.png
1773,snapchat bitches jaceyjanette,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1773.png
1774,deepaul aint got type white bitches thing like dead,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1774.png
1775,rt nhalegood hoes feel like photo didnt get enough favorites httptcogixxzbbq,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1775.png
1776,set hoe fire,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1776.png
1777,rt millyvanillyy noooo let tell yall bitches baltimore ratchetttttt,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1777.png
1778,agreasymonkey huntermoore faggot,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1778.png
1779,bitch real nigga,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1779.png
1780,kimora boobies unlock slice bitch kimorablac httptcoxgbthlj,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1780.png
1781,imgorgeoushoes learned great asia torres take notes bitch,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1781.png
1782,nicca dm talkn bout follow instagram lame nicca longer follow twitter wheretheydothatat,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1782.png
1783,rt gorgeousskee joytooawesome vintagemonroe bitch yall relationship aint shit theory,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1783.png
1784,ratchet ass bitches gonna nobody blame get std,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1784.png
1785,instancenikki said bet wont fight said bet said bet whipped quick uturn whooped ass went jail,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1785.png
1786,bitch duck whore ass slut cunt ha biden gucci tho whatever nigea mdsaab tjawad,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1786.png
1787,protegykid would reply red emoji im nigger,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1787.png
1788,ms st aint hoe fuckin auburn,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1788.png
1789,wlliam bruh fam nd yeah pussy niggas get respect,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1789.png
1790,rt versacesilk try tell grandpa music trash httpstcokyulqzobc,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1790.png
1791,niccas deerin err weekend bet hit dat dolo dis weekend niccas playin,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1791.png
1792,u want big tittyd hoedyke wash ya rims lls rt dickgregory expect chick da bikini car wash rid rims brake dust,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1792.png
1793,tigers fuckin garbage jesus christsuck dick ausmus youre trash sorry ass bullpen,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1793.png
1794,lemme find bitch nigga talking shit,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1794.png
1795,jiggaboo,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1795.png
1796,everybody stay yelling pregant season nooooooooo bitch nigga dont wanna rubber pussy good season tf,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1796.png
1797,rt yllablla streets aint going hoes everybody got someone real hold,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1797.png
1798,lol rt hurricanesensei vianawf need know pussy like one time fine,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1798.png
1799,get hoe ass fuckboys stage vmas,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1799.png
1800,fuckkkk faggot commie httptcordtncof,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1800.png
1801,perfect gift jihadi shopping list httptcowtnolosyt httptcoautavoegu,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1801.png
1802,realskipbayless man wilson nd black qb win chip talkn trash talk shine russell,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1802.png
1803,wassup wit fucc niccas,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1803.png
1804,rt jreynolds got niggas got bitches want pnd,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1804.png
1805,hoes everything,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1805.png
1806,beanie weather bitches httptcouyhkzq,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1806.png
1807,lupefiasco shut fuck cry baby bitch whine life shits retarded,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1807.png
1808,itsdaniellef hoe,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1808.png
1809,twatch sounds like twat,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1809.png
1810,think funny hoes talk bout faithful,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1810.png
1811,rt slbgngeddie whitethunduh boys im retard sometimes time,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1811.png
1812,devilgrimz ironic hes trashcan holds trash everytime two cuddle burn,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1812.png
1813,wonder twerking dies hoes became world star famous lives like wherearetheynow,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1813.png
1814,work graveyard shift cheating tops somebody else gon tucking ya bitch,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1814.png
1815,killin niccas n hate ex hoes,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1815.png
1816,niccas walking flats catch nicca kno club,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1816.png
1817,degrees bitch stuffed animal wrapped around neck onlyattheducksgame,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1817.png
1818,rt randalljayy got hard dick dez bitches get numbers dont call dez bitches lmao rt,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1818.png
1819,sonnen faggot,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1819.png
1820,rt daqraca anyone hate charlie sheen httptcoaftmtmxu,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1820.png
1821,rt nowthatsfresh girls hoe friends gonna gas cheat tall nigga abs start stroking club amp,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1821.png
1822,rt peterpandacat savanigga sav fag,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1822.png
1823,jjusmaxx thot bitches wanna wined amp dined like wife dont know earn,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1823.png
1824,rt lilduval real bitches text u u talk call,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1824.png
1825,talkin brokanese took yo bitch broke knees,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1825.png
1826,mains riribarbie georgegia yessssss ladykimora turntup vegas bitches httptcowvkbtnbp,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1826.png
1827,rt madamecrystalb tori better watchout hoesshes gonna get caught,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1827.png
1828,rt jamajam im saying im studs fuck trannys wont let bitch strap muhfuckas childish lol,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1828.png
1829,drewhelms know right much retard,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1829.png
1830,pussy nigga see ya whiskers,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1830.png
1831,rt shabbashone thoughtsofrandy almost ran fine red bitch damn lol,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1831.png
1832,dswizzle bitch unknown u dont mixtape damn sure cant rap u couldnt rap life depend,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1832.png
1833,kiefferjason swear u fuck nigga u scary little bitch u think game huh,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1833.png
1834,rt tharealelijah used niggas em got murked em turned pussy put work,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1834.png
1835,ugly ass hoe wanna bad bitch gone,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1835.png
1836,u look like dyke ur pic lol,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1836.png
1837,ilovebamf whats say see bird lmao,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1837.png
1838,sunkissedsexii bitch trying turn shit like facebook,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1838.png
1839,rt idntwearcondoms friend hoe u hoe birds feather flock together,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1839.png
1840,bitch im eat ya pussy day long got life,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1840.png
1841,kcsnowwhite samsaunders dont forget nappy headed butt ugly bitch whos married muslim,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1841.png
1842,rt damiergenesis live street glory die ghetto fame respect fear none pride everything,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1842.png
1843,rt ihateva niggas captain obvious ass tweets treat women lonely low self esteem hoes ea,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1843.png
1844,going put red equals sign facebook im faggot im marriage equality prop,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1844.png
1845,rt unapologetic rt poochda xx rt cocainemouth twitter niggas care bout hairy pussy niggas fucked today aint gi,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1845.png
1846,man ugliest bitches talk,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1846.png
1847,time find monkey term scripts,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1847.png
1848,rt ieatlightskins get girl good hair u dont want bitch got nappy ass hair yo kids gone end bbs nigga,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1848.png
1849,rt sexualgif bitch ungrateful httptcoexblrnsyzv,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1849.png
1850,may president doesnt necessarily mean hes sole position power regard making decisions,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1850.png
1851,reminiscin swinger days drove caddy bitch sported finger wave,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1851.png
1852,rt relatabowl bad bitches httptcojzitvjck,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1852.png
1853,iideaiid jquiiin many bitches gon need change ya name jebidiah bitches,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1853.png
1854,someone thinks hoes saying cause either wanna one one,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1854.png
1855,jundishes southern bitch like blow persons heart back wone shot,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1855.png
1856,fuck tweetin emojis faggot rt francoiskilljoy sole httptcoruewfurw,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1856.png
1857,ohhgt whine whine whine says faggot ass steroid cream forgiving giantsgt busterposey takin shot barrybonds,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1857.png
1858,rt icumyouleave asks yall get done fucking hoe,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1858.png
1859,getemcraig funky hoe gone solo,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1859.png
1860,nig jus said aint nuttin worse den fat loud hoetru fuckin story,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1860.png
1861,grand opening top class oriental massage perfect httptcodmxplroaj,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1861.png
1862,chriscurtis tryna b low one day bitches gonna realize niggas talk l,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1862.png
1863,yankees alfredo aceves relieve ccsabathia th yankees needs go away gas,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1863.png
1864,triggaplease kanyewest hes faggot,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1864.png
1865,niggas retarded lmfaoo,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1865.png
1866,niggas stepping still tryna get back day kinda pussy lol,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1866.png
1867,rt drudgereport shy bladder group protests rob lowe directv ad httptcodyxgliokl,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1867.png
1868,shvkxir rickiroma baesongz jayzoverrated ahmed retard mikey special olympic boxing,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1868.png
1869,erinscafe hate yankees though right feel like im really good hating,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1869.png
1870,lets see look like without filters colored contact lenses followers dying know uberfoxy,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1870.png
1871,hear mom playing flappy bird living room,0,C:\Users\ASUS\Desktop\mma work\melspectrograms\1871.png
1872,rt cougariii girl comes class fried chicken pulls hot sauce purse mean come ghetto amp stereotypi,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1872.png
1873,hate nosey bitch like mind yah business,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1873.png
1874,bitch ass nigga hating black women uncle tom bitch punk,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1874.png
1875,rt trappat allergic bullshit fuck boys basic bitches,1,C:\Users\ASUS\Desktop\mma work\melspectrograms\1875.png
